id,name,state,pop
47151,Scott County,Tennessee,22015
47153,Sequatchie County,Tennessee,14681
47155,Sevier County,Tennessee,93570
47157,Shelby County,Tennessee,939465
47159,Smith County,Tennessee,19074
47161,Stewart County,Tennessee,13362
47163,Sullivan County,Tennessee,156595
47165,Sumner County,Tennessee,168888
47167,Tipton County,Tennessee,61586
47169,Trousdale County,Tennessee,7828
47171,Unicoi County,Tennessee,18082
47173,Union County,Tennessee,19102
47175,Van Buren County,Tennessee,5583
47177,Warren County,Tennessee,39965
47179,Washington County,Tennessee,125546
47181,Wayne County,Tennessee,16939
47183,Weakley County,Tennessee,34450
47185,White County,Tennessee,26244
47187,Williamson County,Tennessee,198901
47189,Wilson County,Tennessee,121945
48001,Anderson County,Texas,57938
48003,Andrews County,Texas,16799
48005,Angelina County,Texas,87441
48007,Aransas County,Texas,24356
48009,Archer County,Texas,8681
48011,Armstrong County,Texas,1949
48013,Atascosa County,Texas,47093
48015,Austin County,Texas,28847
48017,Bailey County,Texas,7114
48019,Bandera County,Texas,20601
48021,Bastrop County,Texas,75825
48023,Baylor County,Texas,3614
48025,Bee County,Texas,32799
48027,Bell County,Texas,326843
48029,Bexar County,Texas,1817610
48031,Blanco County,Texas,10723
48033,Borden County,Texas,637
48035,Bosque County,Texas,17855
48037,Bowie County,Texas,93487
48039,Brazoria County,Texas,330242
48041,Brazos County,Texas,203164
48043,Brewster County,Texas,9286
48045,Briscoe County,Texas,1537
48047,Brooks County,Texas,7237
48049,Brown County,Texas,37749
48051,Burleson County,Texas,17169
48053,Burnet County,Texas,43823
48055,Caldwell County,Texas,39232
48057,Calhoun County,Texas,21806
48059,Callahan County,Texas,13525
48061,Cameron County,Texas,417276
48063,Camp County,Texas,12413
48065,Carson County,Texas,6010
48067,Cass County,Texas,30331
48069,Castro County,Texas,8030
48071,Chambers County,Texas,36812
48073,Cherokee County,Texas,50878
48075,Childress County,Texas,7095
48077,Clay County,Texas,10473
48079,Cochran County,Texas,3016
48081,Coke County,Texas,3210
48083,Coleman County,Texas,8543
48085,Collin County,Texas,854778
48087,Collingsworth County,Texas,3099
48089,Colorado County,Texas,20752
48091,Comal County,Texas,118480
48093,Comanche County,Texas,13623
48095,Concho County,Texas,4043
48097,Cooke County,Texas,38467
48099,Coryell County,Texas,76192
48101,Cottle County,Texas,1452
48103,Crane County,Texas,4773
48105,Crockett County,Texas,3807
48107,Crosby County,Texas,5991
48109,Culberson County,Texas,2277
48111,Dallam County,Texas,7057
48113,Dallas County,Texas,2480331
48115,Dawson County,Texas,13810
48117,Deaf Smith County,Texas,19177
48119,Delta County,Texas,5238
48121,Denton County,Texas,728799
48123,DeWitt County,Texas,20503
48125,Dickens County,Texas,2291
48127,Dimmit County,Texas,10897
48129,Donley County,Texas,3522
48131,Duval County,Texas,11640
48133,Eastland County,Texas,18245
48135,Ector County,Texas,149378
48137,Edwards County,Texas,1884
48139,Ellis County,Texas,155976
48141,El Paso County,Texas,827718
48143,Erath County,Texas,39658
48145,Falls County,Texas,17493
48147,Fannin County,Texas,33659
48149,Fayette County,Texas,24821
48151,Fisher County,Texas,3856
48153,Floyd County,Texas,6230
48155,Foard County,Texas,1277
48157,Fort Bend County,Texas,652365
48159,Franklin County,Texas,10660
48161,Freestone County,Texas,19646
48163,Frio County,Texas,18065
48165,Gaines County,Texas,18921
48167,Galveston County,Texas,306782
48169,Garza County,Texas,6317
48171,Gillespie County,Texas,25357
48173,Glasscock County,Texas,1251
48175,Goliad County,Texas,7465
48177,Gonzales County,Texas,20312
48179,Gray County,Texas,23043
48181,Grayson County,Texas,122353
48183,Gregg County,Texas,123024
48185,Grimes County,Texas,26859
48187,Guadalupe County,Texas,143183
48189,Hale County,Texas,35764
48191,Hall County,Texas,3239
48193,Hamilton County,Texas,8310
48195,Hansford County,Texas,5555
48197,Hardeman County,Texas,4016
48199,Hardin County,Texas,55417
48201,Harris County,Texas,4336853
48203,Harrison County,Texas,66886
48205,Hartley County,Texas,6100
48207,Haskell County,Texas,5875
48209,Hays County,Texas,176026
48211,Hemphill County,Texas,4158
48213,Henderson County,Texas,78675
48215,Hidalgo County,Texas,815996
48217,Hill County,Texas,34823
48219,Hockley County,Texas,23530
48221,Hood County,Texas,52905
48223,Hopkins County,Texas,35565
48225,Houston County,Texas,22911
48227,Howard County,Texas,36147
48229,Hudspeth County,Texas,3318
48231,Hunt County,Texas,87048
48233,Hutchinson County,Texas,21819
48235,Irion County,Texas,1612
48237,Jack County,Texas,8957
48239,Jackson County,Texas,14591
48241,Jasper County,Texas,35649
48243,Jeff Davis County,Texas,2253
48245,Jefferson County,Texas,252358
48247,Jim Hogg County,Texas,5245
48249,Jim Wells County,Texas,41680
48251,Johnson County,Texas,154707
48253,Jones County,Texas,19859
48255,Karnes County,Texas,15081
48257,Kaufman County,Texas,108568
48259,Kendall County,Texas,37766
48261,Kenedy County,Texas,412
48263,Kent County,Texas,807
48265,Kerr County,Texas,49953
48267,Kimble County,Texas,4481
48269,King County,Texas,285
48271,Kinney County,Texas,3586
48273,Kleberg County,Texas,32101
48275,Knox County,Texas,3767
48277,Lamar County,Texas,49426
48279,Lamb County,Texas,13775
48281,Lampasas County,Texas,20222
48283,La Salle County,Texas,7369
48285,Lavaca County,Texas,19581
48287,Lee County,Texas,16628
48289,Leon County,Texas,16742
48291,Liberty County,Texas,76907
48293,Limestone County,Texas,23326
48295,Lipscomb County,Texas,3485
48297,Live Oak County,Texas,11867
48299,Llano County,Texas,19444
48301,Loving County,Texas,95
48303,Lubbock County,Texas,289324
48305,Lynn County,Texas,5723
48307,McCulloch County,Texas,8330
48309,McLennan County,Texas,241481
48311,McMullen County,Texas,764
48313,Madison County,Texas,13781
48315,Marion County,Texas,10235
48317,Martin County,Texas,5312
48319,Mason County,Texas,4128
48321,Matagorda County,Texas,36592
48323,Maverick County,Texas,55932
48325,Medina County,Texas,47399
48327,Menard County,Texas,2148
48329,Midland County,Texas,151468
48331,Milam County,Texas,24167
48333,Mills County,Texas,4907
48335,Mitchell County,Texas,9402
48337,Montague County,Texas,19503
48339,Montgomery County,Texas,499137
48341,Moore County,Texas,22141
48343,Morris County,Texas,12834
48345,Motley County,Texas,1196
48347,Nacogdoches County,Texas,65330
48349,Navarro County,Texas,48038
48351,Newton County,Texas,14140
48353,Nolan County,Texas,15037
48355,Nueces County,Texas,352107
48357,Ochiltree County,Texas,10806
48359,Oldham County,Texas,2102
48361,Orange County,Texas,82957
48363,Palo Pinto County,Texas,27889
48365,Panola County,Texas,23870
48367,Parker County,Texas,121418
48369,Parmer County,Texas,9965
48371,Pecos County,Texas,15697
48373,Polk County,Texas,45790
48375,Potter County,Texas,121661
48377,Presidio County,Texas,7201
48379,Rains County,Texas,11065
48381,Randall County,Texas,126474
48383,Reagan County,Texas,3601
48385,Real County,Texas,3350
48387,Red River County,Texas,12470
48389,Reeves County,Texas,13965
48391,Refugio County,Texas,7305
48393,Roberts County,Texas,831
48395,Robertson County,Texas,16486
48397,Rockwall County,Texas,85245
48399,Runnels County,Texas,10309
48401,Rusk County,Texas,53622
48403,Sabine County,Texas,10361
48405,San Augustine County,Texas,8769
48407,San Jacinto County,Texas,26856
48409,San Patricio County,Texas,66137
48411,San Saba County,Texas,6012
48413,Schleicher County,Texas,3206
48415,Scurry County,Texas,17302
48417,Shackelford County,Texas,3375
48419,Shelby County,Texas,25792
48421,Sherman County,Texas,3093
48423,Smith County,Texas,216080
48425,Somervell County,Texas,8658
48427,Starr County,Texas,61963
48429,Stephens County,Texas,9247
48431,Sterling County,Texas,1219
48433,Stonewall County,Texas,1432
48435,Sutton County,Texas,4006
48437,Swisher County,Texas,7763
48439,Tarrant County,Texas,1911541
48441,Taylor County,Texas,134117
48443,Terrell County,Texas,903
48445,Terry County,Texas,12743
48447,Throckmorton County,Texas,1600
48449,Titus County,Texas,32581
48451,Tom Green County,Texas,114954
48453,Travis County,Texas,1120954
48455,Trinity County,Texas,14393
48457,Tyler County,Texas,21464
48459,Upshur County,Texas,39884
48461,Upton County,Texas,3372
48463,Uvalde County,Texas,26926
48465,Val Verde County,Texas,48623
48467,Van Zandt County,Texas,52481
48469,Victoria County,Texas,90028
48471,Walker County,Texas,68817
48473,Waller County,Texas,45213
48475,Ward County,Texas,11244
48477,Washington County,Texas,34147
48479,Webb County,Texas,262495
48481,Wharton County,Texas,41216
48483,Wheeler County,Texas,5751
48485,Wichita County,Texas,132047
48487,Wilbarger County,Texas,13131
48489,Willacy County,Texas,21921
48491,Williamson County,Texas,471014
48493,Wilson County,Texas,45418
48495,Winkler County,Texas,7606
48497,Wise County,Texas,60939
48499,Wood County,Texas,42306
48501,Yoakum County,Texas,8184
48503,Young County,Texas,18341
48505,Zapata County,Texas,14390
48507,Zavala County,Texas,12156
49001,Beaver County,Utah,6459
49003,Box Elder County,Utah,50794
49005,Cache County,Utah,116909
49007,Carbon County,Utah,20988
49009,Daggett County,Utah,1127
49011,Davis County,Utah,322094
49013,Duchesne County,Utah,20308
49015,Emery County,Utah,10749
49017,Garfield County,Utah,5083
49019,Grand County,Utah,9360
49021,Iron County,Utah,46780
49023,Juab County,Utah,10348
49025,Kane County,Utah,7260
49027,Millard County,Utah,12662
49029,Morgan County,Utah,10173
49031,Piute County,Utah,1510
49033,Rich County,Utah,2288
49035,Salt Lake County,Utah,1079721
49037,San Juan County,Utah,14973
49039,Sanpete County,Utah,28237
49041,Sevier County,Utah,20852
49043,Summit County,Utah,38486
49045,Tooele County,Utah,60762
49047,Uintah County,Utah,35555
49049,Utah County,Utah,551891
49051,Wasatch County,Utah,26437
49053,Washington County,Utah,147800
49055,Wayne County,Utah,2747
49057,Weber County,Utah,238519
50001,Addison County,Vermont,36791
50003,Bennington County,Vermont,36659
50005,Caledonia County,Vermont,31157
50007,Chittenden County,Vermont,159515
50009,Essex County,Vermont,6211
50011,Franklin County,Vermont,48294
50013,Grand Isle County,Vermont,6987
50015,Lamoille County,Vermont,25067
50017,Orange County,Vermont,28915
50019,Orleans County,Vermont,27169
50021,Rutland County,Vermont,60622
50023,Washington County,Vermont,59319
50025,Windham County,Vermont,43857
50027,Windsor County,Vermont,56067
51001,Accomack County,Virginia,33148
51003,Albemarle County,Virginia,103000
51005,Alleghany County,Virginia,16161
51007,Amelia County,Virginia,12745
51009,Amherst County,Virginia,32178
51011,Appomattox County,Virginia,15255
51013,Arlington County,Virginia,224906
51015,Augusta County,Virginia,73912
51017,Bath County,Virginia,4616
51019,Bedford County,Virginia,"75,773[22]"
51021,Bland County,Virginia,6735
51023,Botetourt County,Virginia,33002
51025,Brunswick County,Virginia,16973
51027,Buchanan County,Virginia,23597
51029,Buckingham County,Virginia,17136
51031,Campbell County,Virginia,55235
51033,Caroline County,Virginia,29298
51035,Carroll County,Virginia,29883
51036,Charles City County,Virginia,7130
51037,Charlotte County,Virginia,12305
51041,Chesterfield County,Virginia,327745
51043,Clarke County,Virginia,14348
51045,Craig County,Virginia,5210
51047,Culpeper County,Virginia,48506
51049,Cumberland County,Virginia,9841
51051,Dickenson County,Virginia,15486
51053,Dinwiddie County,Virginia,27904
51057,Essex County,Virginia,11229
51059,Fairfax County,Virginia,1130924
51061,Fauquier County,Virginia,67207
51063,Floyd County,Virginia,15528
51065,Fluvanna County,Virginia,25977
51067,Franklin County,Virginia,56335
51069,Frederick County,Virginia,81319
51071,Giles County,Virginia,16925
51073,Gloucester County,Virginia,36834
51075,Goochland County,Virginia,21626
51077,Grayson County,Virginia,15161
51079,Greene County,Virginia,18804
51081,Greensville County,Virginia,11886
51083,Halifax County,Virginia,35401
51085,Hanover County,Virginia,101330
51087,Henrico County,Virginia,318611
51089,Henry County,Virginia,52617
51091,Highland County,Virginia,2215
51093,Isle of Wight County,Virginia,35656
51095,James City County,Virginia,70516
51097,King and Queen County,Virginia,7130
51099,King George County,Virginia,24926
51101,King William County,Virginia,16097
51103,Lancaster County,Virginia,11148
51105,Lee County,Virginia,25185
51107,Loudoun County,Virginia,349679
51109,Louisa County,Virginia,33945
51111,Lunenburg County,Virginia,12527
51113,Madison County,Virginia,13200
51115,Mathews County,Virginia,8897
51117,Mecklenburg County,Virginia,31426
51119,Middlesex County,Virginia,10762
51121,Montgomery County,Virginia,96207
51125,Nelson County,Virginia,14789
51127,New Kent County,Virginia,19507
51131,Northampton County,Virginia,12125
51133,Northumberland County,Virginia,12200
51135,Nottoway County,Virginia,15773
51137,Orange County,Virginia,34689
51139,Page County,Virginia,23821
51141,Patrick County,Virginia,18368
51143,Pittsylvania County,Virginia,62426
51145,Powhatan County,Virginia,28259
51147,Prince Edward County,Virginia,22802
51149,Prince George County,Virginia,37253
51153,Prince William County,Virginia,438580
51155,Pulaski County,Virginia,34507
51157,Rappahannock County,Virginia,7478
51159,Richmond County,Virginia,8953
51161,Roanoke County,Virginia,93524
51163,Rockbridge County,Virginia,22307
51165,Rockingham County,Virginia,77741
51167,Russell County,Virginia,28264
51169,Scott County,Virginia,22640
51171,Shenandoah County,Virginia,42684
51173,Smyth County,Virginia,31652
51175,Southampton County,Virginia,18128
51177,Spotsylvania County,Virginia,127348
51179,Stafford County,Virginia,136788
51181,Surry County,Virginia,6765
51183,Sussex County,Virginia,11810
51185,Tazewell County,Virginia,44103
51187,Warren County,Virginia,38699
51191,Washington County,Virginia,54907
51193,Westmoreland County,Virginia,17612
51195,Wise County,Virginia,40589
51197,Wythe County,Virginia,29344
51199,York County,Virginia,66269
51510,"Alexandria, City of[23]",Virginia,148892
51520,"Bristol, City of[23]",Virginia,17341
51530,"Buena Vista, City of[23]",Virginia,6680
51540,"Charlottesville, City of[23]",Virginia,44349
51550,"Chesapeake, City of[23]",Virginia,230571
51570,"Colonial Heights, City of[23]",Virginia,17634
51580,"Covington, City of[23]",Virginia,5818
51590,"Danville, City of[23]",Virginia,42907
51595,"Emporia, City of[23]",Virginia,5588
51600,"Fairfax, City of[23]",Virginia,23973
51610,"Falls Church, City of[23]",Virginia,13508
51620,"Franklin, City of[23]",Virginia,8638
51630,"Fredericksburg, City of[23]",Virginia,28132
51640,"Galax, City of[23]",Virginia,7035
51650,"Hampton, City of[23]",Virginia,136699
51660,"Harrisonburg, City of[23]",Virginia,51395
51670,"Hopewell, City of[23]",Virginia,22163
51678,"Lexington, City of[23]",Virginia,7170
51680,"Lynchburg, City of[23]",Virginia,78014
51683,"Manassas, City of[23]",Virginia,41705
51685,"Manassas Park, City of[23]",Virginia,16149
51690,"Martinsville, City of[23]",Virginia,13755
51700,"Newport News, City of[23]",Virginia,182020
51710,"Norfolk, City of[23]",Virginia,246139
51720,"Norton, City of[23]",Virginia,4017
51730,"Petersburg, City of[23]",Virginia,32538
51735,"Poquoson, City of[23]",Virginia,12104
51740,"Portsmouth, City of[23]",Virginia,96205
51750,"Radford, City of[23]",Virginia,17184
51760,"Richmond, City of[23]",Virginia,214114
51770,"Roanoke, City of[23]",Virginia,98465
51775,"Salem, City of[23]",Virginia,25299
51790,"Staunton, City of[23]",Virginia,24350
51800,"Suffolk, City of[23]",Virginia,85728
51810,"Virginia Beach, City of[23]",Virginia,448479
51820,"Waynesboro, City of[23]",Virginia,21263
51830,"Williamsburg, City of[23]",Virginia,15206
51840,"Winchester, City of[23]",Virginia,27216
53001,Adams County,Washington,19067
53003,Asotin County,Washington,22110
53005,Benton County,Washington,184486
53007,Chelan County,Washington,73967
53009,Clallam County,Washington,72312
53011,Clark County,Washington,443817
53013,Columbia County,Washington,4032
53015,Cowlitz County,Washington,101860
53017,Douglas County,Washington,39471
53019,Ferry County,Washington,7646
53021,Franklin County,Washington,86638
53023,Garfield County,Washington,2256
53025,Grant County,Washington,91878
53027,Grays Harbor County,Washington,71078
53029,Island County,Washington,78801
53031,Jefferson County,Washington,30076
53033,King County,Washington,2044449
53035,Kitsap County,Washington,253968
53037,Kittitas County,Washington,41765
53039,Klickitat County,Washington,20866
53041,Lewis County,Washington,75081
53043,Lincoln County,Washington,10301
53045,Mason County,Washington,60497
53047,Okanogan County,Washington,41193
53049,Pacific County,Washington,20498
53051,Pend Oreille County,Washington,12896
53053,Pierce County,Washington,819743
53055,San Juan County,Washington,15875
53057,Skagit County,Washington,118837
53059,Skamania County,Washington,11274
53061,Snohomish County,Washington,745913
53063,Spokane County,Washington,479398
53065,Stevens County,Washington,43430
53067,Thurston County,Washington,262388
53069,Wahkiakum County,Washington,4042
53071,Walla Walla County,Washington,59530
53073,Whatcom County,Washington,206353
53075,Whitman County,Washington,46570
53077,Yakima County,Washington,247044
54001,Barbour County,West Virginia,16770
54003,Berkeley County,West Virginia,108706
54005,Boone County,West Virginia,24224
54007,Braxton County,West Virginia,14502
54009,Brooke County,West Virginia,23737
54011,Cabell County,West Virginia,97133
54013,Calhoun County,West Virginia,7564
54015,Clay County,West Virginia,9244
54017,Doddridge County,West Virginia,8344
54019,Fayette County,West Virginia,45599
54021,Gilmer County,West Virginia,8672
54023,Grant County,West Virginia,11759
54025,Greenbrier County,West Virginia,35644
54027,Hampshire County,West Virginia,23445
54029,Hancock County,West Virginia,30291
54031,Hardy County,West Virginia,13920
54033,Harrison County,West Virginia,68972
54035,Jackson County,West Virginia,29178
54037,Jefferson County,West Virginia,55073
54039,Kanawha County,West Virginia,191275
54041,Lewis County,West Virginia,16452
54043,Lincoln County,West Virginia,21559
54045,Logan County,West Virginia,35987
54047,McDowell County,West Virginia,20876
54049,Marion County,West Virginia,56868
54051,Marshall County,West Virginia,32459
54053,Mason County,West Virginia,27126
54055,Mercer County,West Virginia,61984
54057,Mineral County,West Virginia,27704
54059,Mingo County,West Virginia,25900
54061,Monongalia County,West Virginia,102274
54063,Monroe County,West Virginia,13483
54065,Morgan County,West Virginia,17498
54067,Nicholas County,West Virginia,25965
54069,Ohio County,West Virginia,43727
54071,Pendleton County,West Virginia,7471
54073,Pleasants County,West Virginia,7577
54075,Pocahontas County,West Virginia,8669
54077,Preston County,West Virginia,33859
54079,Putnam County,West Virginia,56650
54081,Raleigh County,West Virginia,78833
54083,Randolph County,West Virginia,29415
54085,Ritchie County,West Virginia,10073
54087,Roane County,West Virginia,14656
54089,Summers County,West Virginia,13563
54091,Taylor County,West Virginia,16973
54093,Tucker County,West Virginia,6968
54095,Tyler County,West Virginia,8995
54097,Upshur County,West Virginia,24665
54099,Wayne County,West Virginia,41437
54101,Webster County,West Virginia,8893
54103,Wetzel County,West Virginia,16204
54105,Wirt County,West Virginia,5901
54107,Wood County,West Virginia,86569
54109,Wyoming County,West Virginia,23019
55001,Adams County,Wisconsin,20480
55003,Ashland County,Wisconsin,16016
55005,Barron County,Wisconsin,45676
55007,Bayfield County,Wisconsin,15156
55009,Brown County,Wisconsin,254586
55011,Buffalo County,Wisconsin,13357
55013,Burnett County,Wisconsin,15333
55015,Calumet County,Wisconsin,49617
55017,Chippewa County,Wisconsin,63132
55019,Clark County,Wisconsin,34615
55021,Columbia County,Wisconsin,56653
55023,Crawford County,Wisconsin,16397
55025,Dane County,Wisconsin,509939
55027,Dodge County,Wisconsin,88344
55029,Door County,Wisconsin,27896
55031,Douglas County,Wisconsin,43887
55033,Dunn County,Wisconsin,44122
55035,Eau Claire County,Wisconsin,101438
55037,Florence County,Wisconsin,4520
55039,Fond du Lac County,Wisconsin,101798
55041,Forest County,Wisconsin,9126
55043,Grant County,Wisconsin,51069
55045,Green County,Wisconsin,37090
55047,Green Lake County,Wisconsin,18959
55049,Iowa County,Wisconsin,23749
55051,Iron County,Wisconsin,5886
55053,Jackson County,Wisconsin,20644
55055,Jefferson County,Wisconsin,84509
55057,Juneau County,Wisconsin,26547
55059,Kenosha County,Wisconsin,167757
55061,Kewaunee County,Wisconsin,20505
55063,La Crosse County,Wisconsin,116713
55065,Lafayette County,Wisconsin,16766
55067,Langlade County,Wisconsin,19575
55069,Lincoln County,Wisconsin,28684
55071,Manitowoc County,Wisconsin,80654
55073,Marathon County,Wisconsin,135416
55075,Marinette County,Wisconsin,41610
55077,Marquette County,Wisconsin,15176
55078,Menominee County,Wisconsin,4317
55079,Milwaukee County,Wisconsin,956023
55081,Monroe County,Wisconsin,45298
55083,Oconto County,Wisconsin,37318
55085,Oneida County,Wisconsin,35689
55087,Outagamie County,Wisconsin,180345
55089,Ozaukee County,Wisconsin,87054
55091,Pepin County,Wisconsin,7360
55093,Pierce County,Wisconsin,40976
55095,Polk County,Wisconsin,43476
55097,Portage County,Wisconsin,70380
55099,Price County,Wisconsin,13802
55101,Racine County,Wisconsin,195041
55103,Richland County,Wisconsin,17717
55105,Rock County,Wisconsin,160739
55107,Rusk County,Wisconsin,14395
55109,St. Croix County,Wisconsin,85930
55111,Sauk County,Wisconsin,63162
55113,Sawyer County,Wisconsin,16513
55115,Shawano County,Wisconsin,41643
55117,Sheboygan County,Wisconsin,114922
55119,Taylor County,Wisconsin,20610
55121,Trempealeau County,Wisconsin,29582
55123,Vernon County,Wisconsin,30329
55125,Vilas County,Wisconsin,21368
55127,Walworth County,Wisconsin,102945
55129,Washburn County,Wisconsin,15686
55131,Washington County,Wisconsin,132739
55133,Waukesha County,Wisconsin,393843
55135,Waupaca County,Wisconsin,52285
55137,Waushara County,Wisconsin,24329
55139,Winnebago County,Wisconsin,169541
55141,Wood County,Wisconsin,73959
56001,Albany County,Wyoming,37422
56003,Big Horn County,Wyoming,11994
56005,Campbell County,Wyoming,48176
56007,Carbon County,Wyoming,15748
56009,Converse County,Wyoming,14313
56011,Crook County,Wyoming,7184
56013,Fremont County,Wyoming,40998
56015,Goshen County,Wyoming,13612
56017,Hot Springs County,Wyoming,4847
56019,Johnson County,Wyoming,8628
56021,Laramie County,Wyoming,95809
56023,Lincoln County,Wyoming,18364
56025,Natrona County,Wyoming,80973
56027,Niobrara County,Wyoming,2541
56029,Park County,Wyoming,29227
56031,Platte County,Wyoming,8765
56033,Sheridan County,Wyoming,29824
56035,Sublette County,Wyoming,10041
56037,Sweetwater County,Wyoming,45237
56039,Teton County,Wyoming,22268
56041,Uinta County,Wyoming,21066
56043,Washakie County,Wyoming,8463
56045,Weston County,Wyoming,7158
